Date;TE06 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];MSR02 Wetterstation ALlgemein: aktuelle Lufttemperatur [°C];Aussen Temperatur Freigabe: Übergangszeit Manuel;Aussen Temperatur Freigabe: Automatik Betrieb;Aussen Temperatur Freigabe: Sommerbetrieb Manuel;Aussen Temperatur Freigabe: Winterbetrieb Manuel;Aussen Temperatur Freigabe: Störungen sperren;Aussen Temperatur Freigabe: Sommerbetrieb;Aussen Temperatur Freigabe: Winterbetrieb;Aussen Temperatur Freigabe: Übergangbetrieb
41:00,0;2.280.800.806;2.282.021.546;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
42:00,0;2.280.800.806;2.282.021.546;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
43:00,0;2.280.800.806;2.284.463.027;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
44:00,0;2.282.021.546;2.279.580.065;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
45:00,0;2.280.800.806;2.279.580.065;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
46:00,0;2.280.800.806;2.282.021.546;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
47:00,0;2.282.021.546;2.279.580.065;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
48:00,0;2.278.359.325;2.279.580.065;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
49:00,0;2.282.021.546;2.280.800.806;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
50:00,0;2.282.021.546;2.279.580.065;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
51:00,0;2.279.580.065;2.277.138.585;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
52:00,0;2.282.021.546;2.278.359.325;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
53:00,0;2.280.800.806;2.278.359.325;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
54:00,0;2.280.800.806;2.278.359.325;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
55:00,0;2.279.580.065;2.275.917.844;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
56:00,0;2.278.359.325;2.275.917.844;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
57:00,0;2.277.138.585;2.278.359.325;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
58:00,0;2.279.580.065;2.277.138.585;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
59:00,0;2.278.359.325;2.277.138.585;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
00:00,0;2.275.917.844;2.277.138.585;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
01:00,0;2.278.359.325;2.279.580.065;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
02:00,0;2.277.138.585;2.282.021.546;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
03:00,0;2.277.138.585;2.284.463.027;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
04:00,0;2.279.580.065;2.282.021.546;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
05:00,0;2.278.359.325;2.285.683.767;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
06:00,0;2.278.359.325;2.286.904.508;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
07:00,0;2.278.359.325;2.290.566.729;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
08:00,0;2.283.242.286;2.293.008.209;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
09:00,0;2.285.683.767;229.544.969;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
10:00,0;2.286.904.508;2.296.670.431;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
11:00,0;229.544.969;2.297.891.171;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
12:00,0;2.293.008.209;2.297.891.171;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
13:00,0;2.291.787.469;2.296.670.431;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
14:00,0;2.297.891.171;2.296.670.431;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
15:00,0;2.297.891.171;229.422.895;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
16:00,0;229.544.969;229.544.969;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
17:00,0;2.297.891.171;2.293.008.209;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
18:00,0;229.544.969;229.422.895;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
19:00,0;229.544.969;2.293.008.209;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
20:00,0;229.544.969;2.290.566.729;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
21:00,0;229.544.969;2.288.125.248;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
22:00,0;229.544.969;2.288.125.248;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
23:00,0;2.293.008.209;2.288.125.248;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
24:00,0;2.291.787.469;2.290.566.729;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
25:00,0;2.291.787.469;2.285.683.767;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
26:00,0;2.290.566.729;2.285.683.767;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
27:00,0;2.289.345.988;2.285.683.767;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
28:00,0;2.289.345.988;2.282.021.546;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
29:00,0;2.289.345.988;2.280.800.806;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
30:00,0;2.288.125.248;2.282.021.546;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
31:00,0;2.288.125.248;2.282.021.546;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
32:00,0;2.288.125.248;2.278.359.325;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
33:00,0;2.285.683.767;2.278.359.325;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
34:00,0;2.289.345.988;2.279.580.065;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
35:00,0;2.283.242.286;2.280.800.806;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
36:00,0;2.285.683.767;2.279.580.065;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
37:00,0;2.283.242.286;2.277.138.585;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
38:00,0;2.285.683.767;2.278.359.325;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
39:00,0;2.285.683.767;2.274.697.104;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
40:00,0;2.283.242.286;2.279.580.065;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
41:00,0;2.283.242.286;2.274.697.104;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
42:00,0;2.282.021.546;2.275.917.844;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
43:00,0;2.282.021.546;2.275.917.844;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
44:00,0;2.280.800.806;2.277.138.585;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
45:00,0;2.280.800.806;2.280.800.806;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
46:00,0;2.280.800.806;2.282.021.546;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
47:00,0;2.279.580.065;2.282.021.546;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
48:00,0;2.280.800.806;2.284.463.027;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
49:00,0;2.279.580.065;2.286.904.508;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
50:00,0;2.279.580.065;2.289.345.988;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
51:00,0;2.280.800.806;2.293.008.209;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
52:00,0;2.280.800.806;229.422.895;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
53:00,0;2.278.359.325;229.422.895;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
54:00,0;2.279.580.065;229.544.969;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
55:00,0;2.277.138.585;2.296.670.431;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
56:00,0;2.279.580.065;2.296.670.431;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
57:00,0;2.278.359.325;2.290.566.729;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
58:00,0;2.280.800.806;2.290.566.729;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
59:00,0;2.282.021.546;2.293.008.209;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
00:00,0;2.282.021.546;2.293.008.209;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
01:00,0;2.282.021.546;2.289.345.988;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
02:00,0;2.283.242.286;2.289.345.988;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
03:00,0;2.286.904.508;2.286.904.508;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
04:00,0;2.290.566.729;2.284.463.027;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
05:00,0;2.290.566.729;2.285.683.767;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
06:00,0;2.291.787.469;2.282.021.546;1;0;0;0;0;0;0;0;2.200.000.048;0;1;0;0;0;0;1;0
07:00,0;2.293.008.209;2.285.683.767;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
08:00,0;2.293.008.209;2.282.021.546;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
09:00,0;229.544.969;2.280.800.806;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
10:00,0;229.544.969;2.280.800.806;1;0;0;0;0;0;0;0;2.099.999.905;0;1;0;0;0;0;1;0
11:00,0;229.544.969;2.282.021.546;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
12:00,0;2.293.008.209;2.280.800.806;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
13:00,0;2.291.787.469;2.278.359.325;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
14:00,0;2.291.787.469;2.278.359.325;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
15:00,0;2.291.787.469;2.278.359.325;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
16:00,0;2.296.670.431;2.279.580.065;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
17:00,0;2.289.345.988;2.275.917.844;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
18:00,0;2.289.345.988;2.277.138.585;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
19:00,0;2.288.125.248;2.278.359.325;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
20:00,0;2.283.242.286;2.275.917.844;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
21:00,0;2.283.242.286;2.274.697.104;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
22:00,0;2.285.683.767;2.278.359.325;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
23:00,0;2.286.904.508;2.278.359.325;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
24:00,0;2.282.021.546;2.278.359.325;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
25:00,0;2.282.021.546;2.278.359.325;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
26:00,0;2.282.021.546;2.282.021.546;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
27:00,0;2.280.800.806;2.280.800.806;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
28:00,0;2.282.021.546;2.286.904.508;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
29:00,0;2.282.021.546;2.285.683.767;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
30:00,0;2.280.800.806;2.288.125.248;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
31:00,0;2.280.800.806;2.289.345.988;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
32:00,0;2.280.800.806;229.422.895;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
33:00,0;2.280.800.806;2.296.670.431;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
34:00,0;2.282.021.546;229.544.969;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
35:00,0;2.282.021.546;2.297.891.171;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
36:00,0;2.279.580.065;229.544.969;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
37:00,0;2.280.800.806;229.544.969;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
38:00,0;2.279.580.065;229.422.895;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
39:00,0;2.279.580.065;2.290.566.729;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
40:00,0;2.279.580.065;2.293.008.209;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
41:00,0;2.279.580.065;2.289.345.988;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
42:00,0;2.278.359.325;2.286.904.508;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
43:00,0;2.278.359.325;2.288.125.248;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
44:00,0;2.278.359.325;2.288.125.248;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
45:00,0;2.277.138.585;2.286.904.508;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
46:00,0;2.279.580.065;2.285.683.767;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0
47:00,0;2.278.359.325;2.284.463.027;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
48:00,0;2.279.580.065;2.280.800.806;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
49:00,0;2.282.021.546;2.284.463.027;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
50:00,0;2.283.242.286;2.278.359.325;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
51:00,0;2.283.242.286;2.279.580.065;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
52:00,0;2.289.345.988;2.279.580.065;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
53:00,0;2.286.904.508;2.277.138.585;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
54:00,0;2.288.125.248;2.277.138.585;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
55:00,0;2.291.787.469;2.277.138.585;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
56:00,0;2.291.787.469;2.275.917.844;1;0;0;0;0;0;0;0;1.799.999.952;0;1;0;0;0;0;1;0
57:00,0;2.291.787.469;2.277.138.585;1;0;0;0;0;0;0;0;1.899.999.976;0;1;0;0;0;0;1;0
58:00,0;2.293.008.209;2.278.359.325;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
59:00,0;2.293.008.209;2.279.580.065;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
00:00,0;2.293.008.209;2.277.138.585;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
01:00,0;2.290.566.729;2.279.580.065;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
02:00,0;2.290.566.729;2.282.021.546;1;0;0;0;0;0;0;0;1.600.000.024;0;1;0;0;0;0;1;0
03:00,0;2.289.345.988;2.284.463.027;1;0;0;0;0;0;0;0;1.600.000.024;0;1;0;0;0;0;1;0
04:00,0;2.289.345.988;2.284.463.027;1;0;0;0;0;0;0;0;01. Mai;0;1;0;0;0;0;1;0
05:00,0;2.290.566.729;2.285.683.767;1;0;0;0;0;0;0;0;01. Mai;0;1;0;0;0;0;1;0
06:00,0;2.288.125.248;2.289.345.988;1;0;0;0;0;0;0;0;01. Mai;0;1;0;0;0;0;1;0
07:00,0;2.288.125.248;229.544.969;1;0;0;0;0;0;0;0;1.600.000.024;0;1;0;0;0;0;1;0
08:00,0;2.285.683.767;229.422.895;1;0;0;0;0;0;0;0;1.600.000.024;0;1;0;0;0;0;1;0
09:00,0;2.286.904.508;229.544.969;1;0;0;0;0;0;0;0;1.600.000.024;0;1;0;0;0;0;1;0
10:00,0;2.283.242.286;229.544.969;1;0;0;0;0;0;0;0;1.600.000.024;0;1;0;0;0;0;1;0
11:00,0;2.285.683.767;229.422.895;1;0;0;0;0;0;0;0;1.600.000.024;0;1;0;0;0;0;1;0
12:00,0;2.286.904.508;2.293.008.209;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
13:00,0;2.280.800.806;2.293.008.209;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
14:00,0;2.282.021.546;2.293.008.209;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
15:00,0;2.285.683.767;2.289.345.988;1;0;0;0;0;0;0;0;1.700.000.048;0;1;0;0;0;0;1;0
16:00,0;2.282.021.546;2.289.345.988;1;0;0;0;81;89;79;78;1.799.999.952;0;1;0;0;0;0;1;0
17:00,0;2.279.580.065;2.285.683.767;1;0;0;0;79;0;77;0;1.700.000.048;0;1;0;0;0;0;1;0
18:00,0;2.267.372.662;2.256.385.998;1;0;0;0;79;0;77;0;1.700.000.048;0;1;0;0;0;0;1;0
19:00,0;2.264.931.181;2.257.606.738;1;0;0;0;79;0;77;0;1.799.999.952;0;1;0;0;0;0;1;0
20:00,0;2.264.931.181;2.253.944.517;1;0;0;0;79;0;77;0;1.700.000.048;0;1;0;0;0;0;1;0
21:00,0;22.624.897;2.253.944.517;1;0;0;0;79;0;77;0;1.700.000.048;0;1;0;0;0;0;1;0
22:00,0;22.624.897;2.253.944.517;1;0;0;0;79;0;77;0;1.700.000.048;0;1;0;0;0;0;1;0
23:00,0;2.260.048.219;2.251.503.037;1;0;0;0;79;0;77;0;1.799.999.952;0;1;0;0;0;0;1;0
24:00,0;2.258.827.479;2.252.723.777;1;0;0;0;79;0;77;0;1.899.999.976;0;1;0;0;0;0;1;0
25:00,0;226.126.896;2.251.503.037;1;0;0;0;79;0;77;0;1.799.999.952;0;1;0;0;0;0;1;0
26:00,0;2.260.048.219;2.253.944.517;1;0;0;0;79;0;77;0;1.799.999.952;0;1;0;0;0;0;1;0
27:00,0;22.624.897;2.253.944.517;1;0;0;0;79;0;77;0;1.899.999.976;0;1;0;0;0;0;1;0
28:00,0;2.257.606.738;2.252.723.777;1;0;0;0;79;0;77;0;1.899.999.976;0;1;0;0;0;0;1;0
29:00,0;2.258.827.479;2.257.606.738;1;0;0;0;79;0;77;0;1.799.999.952;0;1;0;0;0;0;1;0
30:00,0;2.257.606.738;2.253.944.517;1;0;0;0;79;0;77;0;1.700.000.048;0;1;0;0;0;0;1;0
31:00,0;2.258.827.479;2.258.827.479;1;0;0;0;79;0;77;0;1.700.000.048;0;1;0;0;0;0;1;0
32:00,0;2.260.048.219;2.258.827.479;1;0;0;0;79;0;77;0;1.600.000.024;0;1;0;0;0;0;1;0
33:00,0;2.258.827.479;2.260.048.219;1;0;0;0;79;0;77;0;1.600.000.024;0;1;0;0;0;0;1;0
34:00,0;2.258.827.479;2.260.048.219;1;0;0;0;79;0;77;0;1.600.000.024;0;1;0;0;0;0;1;0
35:00,0;2.257.606.738;22.624.897;1;0;0;0;79;0;77;0;1.600.000.024;0;1;0;0;0;0;1;0
36:00,0;2.258.827.479;2.260.048.219;1;0;0;0;79;0;77;0;1.600.000.024;0;1;0;0;0;0;1;0
37:00,0;2.255.165.258;2.258.827.479;1;0;0;0;79;0;77;0;1.600.000.024;0;1;0;0;0;0;1;0
38:00,0;2.257.606.738;226.126.896;1;0;0;0;27;0;30;0;01. Mai;0;1;0;0;0;0;1;0
39:00,0;2.260.048.219;2.260.048.219;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
40:00,0;2.257.606.738;2.260.048.219;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
41:00,0;2.255.165.258;226.126.896;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
42:00,0;2.252.723.777;2.260.048.219;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
43:00,0;2.253.944.517;2.258.827.479;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
44:00,0;2.257.606.738;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
45:00,0;2.257.606.738;226.126.896;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
46:00,0;2.253.944.517;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
47:00,0;2.255.165.258;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
48:00,0;2.255.165.258;226.126.896;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
49:00,0;2.255.165.258;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
50:00,0;2.253.944.517;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
51:00,0;2.252.723.777;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
52:00,0;2.255.165.258;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
53:00,0;2.251.503.037;2.260.048.219;1;0;0;0;0;0;0;11;1.799.999.952;0;1;0;0;0;0;1;0
54:00,0;2.252.723.777;2.258.827.479;1;0;0;0;0;0;0;11;1.799.999.952;0;1;0;0;0;0;1;0
55:00,0;2.255.165.258;226.126.896;1;0;0;0;0;0;0;11;1.799.999.952;0;1;0;0;0;0;1;0
56:00,0;2.255.165.258;2.257.606.738;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
57:00,0;2.253.944.517;22.624.897;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
58:00,0;2.251.503.037;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
59:00,0;2.253.944.517;2.258.827.479;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
00:00,0;2.253.944.517;2.260.048.219;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
01:00,0;2.253.944.517;2.256.385.998;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
02:00,0;2.251.503.037;2.258.827.479;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
03:00,0;2.251.503.037;2.258.827.479;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
04:00,0;2.252.723.777;2.258.827.479;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
05:00,0;2.251.503.037;2.258.827.479;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
06:00,0;2.255.165.258;2.258.827.479;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
07:00,0;2.255.165.258;2.258.827.479;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
08:00,0;2.251.503.037;2.258.827.479;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
09:00,0;2.250.282.296;2.257.606.738;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
10:00,0;2.250.282.296;2.260.048.219;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
11:00,0;2.252.723.777;2.260.048.219;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
12:00,0;2.253.944.517;2.256.385.998;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
13:00,0;2.251.503.037;2.258.827.479;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
14:00,0;2.253.944.517;2.258.827.479;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
15:00,0;2.251.503.037;2.256.385.998;1;0;0;0;0;0;0;11;1.700.000.048;0;1;0;0;0;0;1;0
16:00,0;2.251.503.037;226.126.896;1;0;0;0;0;0;0;11;1.600.000.024;0;1;0;0;0;0;1;0
17:00,0;2.251.503.037;2.258.827.479;1;0;0;0;0;0;0;11;01. Mai;0;1;0;0;0;0;1;0
18:00,0;2.252.723.777;2.258.827.479;1;0;0;0;0;0;0;11;1.399.999.976;0;1;0;0;0;0;1;0
