Datum;TE06 Büro- Raumregelung: Einzelraumregler Temperatur Messwert, [°C];TE06 Büro- Raumregelung: Einzelraumregler Temperatur Sollwert, [°C];TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Kippflügel;TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Drehflügel;TE06 Büro- Raumregelung: Fensterkontakt: Fenster gescholssen;TE06 Büro- Raumregelung: Fensterkontakt: Fenster geoeffnet;TE06 Büro- Raumregelung: Fensterkontakt: Fenster gekippt;TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt unzulaessiger Zustnad;TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Messwert, [°C];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Sollwert, [°C];TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Kippflügel;TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Drehflügel;TE07 Büro- Raumregelung: Fensterkontakt: Fenster gescholssen;TE07 Büro- Raumregelung: Fensterkontakt: Fenster geoeffnet;TE07 Büro- Raumregelung: Fensterkontakt: Fenster gekippt;TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt unzulaessiger Zustnad;TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];MSR02 Wetterstation ALlgemein: aktuelle Lufttemperatur [°C];TE06 Büro Vorregelung: Berechnete Leistung [W], BEACHTE: Durchfluss nur über Ventil-Sekundär-Primär gemessen!;TE07 Büro Vorregelung: Berechnete Leistung [W], BEACHTE: Durchfluss nur über Ventil-Sekundär-Primär gemessen!;Aussen Temperatur Freigabe: Übergangszeit Manuel;Aussen Temperatur Freigabe: Automatik Betrieb;Aussen Temperatur Freigabe: Sommerbetrieb Manuel;Aussen Temperatur Freigabe: Winterbetrieb Manuel;Aussen Temperatur Freigabe: Störungen sperren;Aussen Temperatur Freigabe: Sommerbetrieb;Aussen Temperatur Freigabe: Winterbetrieb;Aussen Temperatur Freigabe: Übergangbetrieb;TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Bewegungsmelder Betriebsmeldung;TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Bewegungsmelder Betriebsmeldung;MSR02 Wetterstation Luxmeter 0 - 120klux: Analoges Luxmeter [lux]: Messung
05.03.2025 05:30:00,000;22,270882290109;22;0;0;1;1;0;0;98;0;49;0;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;3,20000004768372;0;209,114432942708;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 06:00:00,000;22,026734214301;22;0;0;1;1;0;0;98;0;49;0;22,5272377697073;23;0;1;1;0;0;0;80;0;77;0;3,5;0;100,881789550781;0;1;0;0;0;0;1;0;0;1;205,084383678701
05.03.2025 06:30:00,000;21,7581713309122;22;0;0;1;1;0;0;98;0;49;0;22,5394451734977;23;0;1;1;0;0;0;78;0;78;0;3,70000004768372;225,607069471573;68,0384618657431;0;1;0;0;0;0;1;0;1;1;292,977690969573
05.03.2025 07:00:00,000;21,9290749839778;22;0;0;1;1;0;0;98;0;49;0;22,5272377697073;23;0;1;1;0;0;0;78;0;78;0;3,40000009536743;214,681297390407;81,4439919247101;0;1;0;0;0;0;1;0;1;1;2402,4170659505
05.03.2025 07:30:00,000;21,9412823877682;22;0;0;1;1;0;0;98;0;49;0;22,6126895962401;23;0;1;1;0;0;0;78;0;78;0;4,09999990463257;0;64,72809061008;0;1;0;0;0;0;1;0;1;1;11045,2589495529
05.03.2025 08:00:00,000;22,1366008484146;22;0;0;1;1;0;0;98;0;49;0;22,7591784417249;23;0;1;1;0;0;0;78;33;79;33;5,09999990463257;0;53,0174221407572;0;1;0;0;0;0;1;0;1;1;18930,0210577715
05.03.2025 08:30:00,000;22,4051637318033;22;0;0;1;1;0;0;98;0;49;0;22,9300820947905;23;0;1;1;0;0;0;79;100;80;100;6,40000009536743;0;0;0;1;0;0;0;0;1;0;1;1;29887,3867000336
05.03.2025 09:00:00,000;22,8934598834193;22;0;0;1;1;0;0;98;0;49;0;22,9544969023713;23;0;1;1;0;0;0;80;100;80;100;7,5;0;0;0;1;0;0;0;0;1;0;1;1;36629,5358134709
05.03.2025 09:30:00,000;23,2352671895505;22;0;0;1;1;0;0;98;0;49;0;22,8812524796289;23;0;1;1;0;0;0;80;100;80;100;8,5;0;0;0;1;0;0;0;0;1;0;1;1;44539,9334696493
05.03.2025 10:00:00,000;23,5526596881008;22;0;0;1;1;0;0;98;0;49;0;22,8690450758385;23;0;1;1;0;0;0;80;100;80;100;9,5;0;0;0;1;0;0;0;0;1;0;1;1;49582,8119754631
05.03.2025 10:30:00,000;23,7968077639088;22;0;0;1;1;0;0;98;0;49;0;22,9422894985809;23;0;1;1;0;0;0;80;100;80;100;10;0;0;0;1;0;0;0;0;1;0;1;1;58079,1650135807
05.03.2025 11:00:00,000;24,1142002624592;22;0;0;1;1;0;0;98;0;49;0;22,9544969023713;23;0;1;1;0;0;0;80;100;80;100;12;0;0;0;1;0;0;0;0;1;0;1;1;60280,1599169897
05.03.2025 11:30:00,000;24,199652088992;22;0;0;1;1;0;0;98;0;49;0;22,9422894985809;23;0;1;1;0;0;0;83;89;82;89;12,6999998092651;0;0;0;1;0;0;0;0;1;0;1;1;61745,0483718375
05.03.2025 12:00:00,000;24,2973113193152;22;0;0;1;1;0;0;98;0;49;0;22,9667043061617;23;0;1;1;0;0;0;1;0;0;0;13,6000003814697;0;0;0;1;0;0;0;0;1;0;1;0;62770,470290231
05.03.2025 12:30:00,000;24,4438001648;22;0;0;1;1;0;0;98;0;49;0;23,4183782464064;23;0;1;1;0;0;0;1;0;0;0;14,6999998092651;0;0;0;1;0;0;0;0;1;0;1;0;61832,9416791284
05.03.2025 13:00:00,000;24,5536667989135;22;0;0;1;1;0;0;98;0;49;0;23,6625263222144;23;0;1;1;0;0;0;1;0;0;0;15,1999998092651;0;0;0;1;0;0;0;0;1;0;1;0;58899,5025482955
05.03.2025 13:30:00,000;24,5902890102847;22;0;0;1;1;0;0;98;0;49;0;23,6991485335856;23;0;1;1;0;0;0;1;0;0;0;15,8000001907349;0;0;0;1;0;0;0;0;1;0;1;0;51311,3803521836
05.03.2025 14:00:00,000;24,6024964140751;22;0;0;1;1;0;0;98;0;49;0;23,711355937376;23;0;1;1;0;0;0;1;0;0;0;15,6000003814697;0;0;0;1;0;0;0;0;1;0;1;0;49319,1320535905
05.03.2025 14:30:00,000;24,5536667989135;22;0;0;1;1;0;0;98;0;49;0;23,6869411297952;23;0;1;1;0;0;0;1;0;0;0;16,2999992370605;0;0;0;1;0;0;0;0;1;0;1;0;42489,0896328623
05.03.2025 15:00:00,000;24,5414593951231;22;0;0;1;1;0;0;98;0;49;0;23,6014893032624;23;0;1;1;0;0;0;1;0;0;0;15,6999998092651;0;0;0;1;0;0;0;0;1;0;1;0;34900,9674367504
05.03.2025 15:30:00,000;24,4804223761711;22;0;0;1;1;0;0;98;0;49;0;23,4550004577776;23;0;1;1;0;0;0;1;0;0;0;15;0;0;0;1;0;0;0;0;1;0;1;0;26547,4410229804
05.03.2025 16:00:00,000;24,260689107944;22;0;0;1;1;0;0;98;0;49;0;23,3451338236641;23;0;1;1;0;0;0;1;0;0;0;13,8000001907349;0;0;0;1;0;0;0;0;1;0;1;0;17494,4303720206
05.03.2025 16:30:00,000;24,2118594927824;22;0;0;1;1;0;0;98;0;49;0;23,1742301705985;23;0;1;1;0;0;0;1;0;0;0;11,3000001907349;0;0;0;1;0;0;0;0;1;0;1;0;4130,98544267098
05.03.2025 17:00:00,000;24,1752372814112;22;0;0;1;1;0;0;98;0;49;0;23,0765709402753;23;0;1;1;0;0;0;1;0;0;0;10,1000003814697;0;0;0;1;0;0;0;0;1;0;1;0;2431,71483504746
05.03.2025 17:30:00,000;23,955504013184;22;0;0;1;1;0;0;98;0;49;0;22,9667043061617;23;0;1;1;0;0;0;1;0;0;0;8,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;527,359843745232
05.03.2025 18:00:00,000;23,6991485335856;22;0;0;1;1;0;0;98;0;49;0;22,8202154606769;23;0;1;1;0;0;0;1;0;0;0;8,60000038146973;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
05.03.2025 18:30:00,000;23,7601855525376;22;0;0;1;1;0;0;98;0;49;0;23,1376079592273;23;0;1;1;0;0;0;1;0;0;0;7,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
05.03.2025 19:00:00,000;23,6625263222144;22;0;0;1;1;0;0;98;0;49;0;23,1376079592273;23;0;1;1;0;0;0;1;0;0;0;6,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 19:30:00,000;23,6014893032624;22;0;0;1;1;0;0;98;0;49;0;23,0521561326945;23;0;1;1;0;0;0;1;0;0;0;5,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 20:00:00,000;23,4794152653584;22;0;0;1;1;0;0;98;0;49;0;23,0155339213233;23;0;1;1;0;0;0;1;0;0;0;7,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 20:30:00,000;23,3695486312449;22;0;0;1;1;0;0;98;0;49;0;22,9422894985809;23;0;1;1;0;0;0;1;0;0;0;5,40000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 21:00:00,000;23,2718894009217;22;0;0;1;1;0;0;98;0;49;0;22,8446302682577;23;0;1;1;0;0;0;1;0;0;0;5,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 21:30:00,000;23,1986449781793;22;0;0;1;1;0;0;98;0;49;0;22,7835932493057;23;0;1;1;0;0;0;1;0;0;0;3,70000004768372;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 22:00:00,000;23,1009857478561;22;0;0;1;1;0;0;98;0;49;0;22,9667043061617;23;0;1;1;0;0;0;1;0;0;0;3,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 22:30:00,000;23,0521561326945;22;0;0;1;1;0;0;98;0;49;0;22,7958006530961;23;0;1;1;0;0;0;1;0;0;0;2,79999995231628;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
05.03.2025 23:00:00,000;22,9789117099521;22;0;0;1;1;0;0;98;0;49;0;22,9544969023713;23;0;1;1;0;0;0;1;0;0;0;2,79999995231628;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
05.03.2025 23:30:00,000;22,9300820947905;22;0;0;1;1;0;0;98;0;49;0;22,7958006530961;23;0;1;1;0;0;0;1;0;0;0;5,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
06.03.2025 00:00:00,000;22,8324228644673;22;0;0;1;1;0;0;98;0;49;0;22,9056672872097;23;0;1;1;0;0;0;1;0;0;0;8,39999961853027;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 00:30:00,000;22,7591784417249;22;0;0;1;1;0;0;98;0;49;0;22,7835932493057;23;0;1;1;0;0;0;1;0;0;0;9,39999961853027;0;83,0141585328842;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 01:00:00,000;22,6981414227729;22;0;0;1;1;0;0;98;0;49;0;22,8690450758385;23;0;1;1;0;0;0;1;0;0;0;9,39999961853027;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 01:30:00,000;22,6493118076113;22;0;0;1;1;0;0;98;0;49;0;22,9300820947905;23;0;1;1;0;0;0;1;0;0;0;8,89999961853027;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 02:00:00,000;22,6004821924497;22;0;0;1;1;0;0;98;0;49;0;22,7713858455153;23;0;1;1;0;0;0;1;0;0;0;8,89999961853027;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 02:30:00,000;22,6004821924497;22;0;0;1;1;0;0;98;0;49;0;22,9300820947905;23;0;1;1;0;0;0;1;0;0;0;9,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 03:00:00,000;22,6004821924497;22;0;0;1;1;0;0;98;0;49;0;22,7713858455153;23;0;1;1;0;0;0;1;0;0;0;9;0;6,18509941948771;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 03:30:00,000;22,5150303659169;22;0;0;1;1;0;0;98;0;49;0;22,8446302682577;23;0;1;1;0;0;0;1;0;0;0;8,80000019073486;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 04:00:00,000;22,4906155583361;22;0;0;1;1;0;0;98;0;49;0;22,8812524796289;23;0;1;1;0;0;0;1;0;0;0;8,39999961853027;0;111,25650583903;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 04:30:00,000;22,4295785393841;22;0;0;1;1;0;0;98;0;49;0;22,7958006530961;23;0;1;1;0;0;0;1;0;0;0;8,89999961853027;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 05:00:00,000;22,4173711355937;22;0;0;1;1;0;0;98;0;49;0;22,9300820947905;23;0;1;1;0;0;0;1;0;0;0;7,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 05:30:00,000;22,3685415204321;22;0;0;1;1;0;0;98;0;49;0;22,7713858455153;23;0;1;1;0;0;0;1;0;0;0;7,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 06:00:00,000;22,1366008484146;22;0;0;1;1;0;0;98;0;49;0;22,5882747886593;23;0;1;1;0;0;0;1;0;0;0;6,90000009536743;0;48,2486375893486;0;1;0;0;0;0;1;0;1;0;292,977690969573
06.03.2025 06:30:00,000;21,9412823877682;22;0;0;1;1;0;0;98;0;49;0;22,5394451734977;23;0;1;1;0;0;0;1;0;0;0;2,90000009536743;0;22,9111019897462;0;1;0;0;0;0;1;0;1;0;1962,95052949614
06.03.2025 07:00:00,000;21,9412823877682;22;0;0;1;1;0;0;98;0;49;0;22,5272377697073;23;0;1;1;0;0;0;1;0;0;0;2,09999990463257;0;29,1651265689003;0;1;0;0;0;0;1;0;1;0;8642,8418836024
06.03.2025 07:30:00,000;22,2220526749474;22;0;0;1;1;0;0;98;0;49;0;22,7958006530961;23;0;1;1;0;0;0;1;0;0;0;3,70000004768372;0;29,1651265689003;0;1;0;0;0;0;1;0;1;0;15414,2887661367
06.03.2025 08:00:00,000;22,4784081545457;22;0;0;1;1;0;0;98;0;49;0;23,1498153630177;23;0;1;1;0;0;0;80;0;80;0;5,59999990463257;0;0;0;1;0;0;0;0;1;0;1;1;23617,6641132847
06.03.2025 08:30:00,000;22,7225562303537;22;0;0;1;1;0;0;98;0;49;0;23,2352671895505;23;0;1;1;0;0;0;82;100;81;100;8,69999980926514;0;0;0;1;0;0;0;0;1;0;1;1;31853,9994506668
06.03.2025 09:00:00,000;23,2963042085025;22;0;0;1;1;0;0;98;0;49;0;23,1498153630177;23;0;1;1;0;0;0;82;100;81;100;11,8000001907349;0;0;0;1;0;0;0;0;1;0;1;1;39735,0993377483
06.03.2025 09:30:00,000;23,6991485335856;22;0;0;1;1;0;0;98;0;49;0;23,1254005554369;23;0;1;1;0;0;0;82;100;81;100;12,6000003814697;0;0;0;1;0;0;0;0;1;0;1;1;46653,0350657674
06.03.2025 10:00:00,000;24,0409558397168;22;0;0;1;1;0;0;98;0;49;0;23,1254005554369;23;0;1;1;0;0;0;82;100;81;100;14,6000003814697;0;0;0;1;0;0;0;0;1;0;1;1;52952,0554216132
06.03.2025 10:30:00,000;24,3095187231056;22;0;0;1;1;0;0;98;0;49;0;23,2474745933409;23;0;1;1;0;0;0;82;100;81;100;14,6000003814697;0;0;0;1;0;0;0;0;1;0;1;1;57229,529709769
06.03.2025 11:00:00,000;24,4682149723807;22;0;0;1;1;0;0;98;0;49;0;23,3085116122929;23;0;1;1;0;0;0;82;100;81;100;14,8000001907349;0;0;0;1;0;0;0;0;1;0;1;1;61041,9019135105
06.03.2025 11:30:00,000;24,5536667989135;22;0;0;1;1;0;0;98;0;49;0;23,3817560350352;23;0;1;1;0;0;0;82;100;81;100;15,1999998092651;0;0;0;1;0;0;0;0;1;0;1;1;63063,4479812006
06.03.2025 12:00:00,000;24,5780816064943;22;0;0;1;1;0;0;98;0;49;0;23,4305856501968;23;0;1;1;0;0;0;82;100;81;100;15,8000001907349;0;0;0;1;0;0;0;0;1;0;1;1;62418,8970610675
06.03.2025 12:30:00,000;24,6269112216559;22;0;0;1;1;0;0;98;0;49;0;23,4427930539872;23;0;1;1;0;0;0;82;100;81;100;16,7000007629395;0;0;0;1;0;0;0;0;1;0;1;1;60866,1152989288
06.03.2025 13:00:00,000;24,6757408368175;22;0;0;1;1;0;0;98;0;49;0;23,4305856501968;23;0;1;1;0;0;0;82;89;81;89;17,2000007629395;0;0;0;1;0;0;0;0;1;0;1;1;56497,085482345
06.03.2025 13:30:00,000;24,6513260292367;22;0;0;1;1;0;0;98;0;49;0;23,4427930539872;23;0;1;1;0;0;0;81;67;81;67;17,3999996185303;0;0;0;1;0;0;0;0;1;0;1;1;54504,8371837519
06.03.2025 14:00:00,000;24,6513260292367;22;0;0;1;1;0;0;98;0;49;0;23,4427930539872;23;0;1;1;0;0;0;81;56;80;44;17,2000007629395;0;0;0;1;0;0;0;0;1;0;1;1;48674,5811334574
06.03.2025 14:30:00,000;24,6024964140751;22;0;0;1;1;0;0;98;0;49;0;23,4427930539872;23;0;1;1;0;0;0;81;56;80;44;17,2999992370605;0;0;0;1;0;0;0;0;1;0;1;1;40936,3078707236
06.03.2025 15:00:00,000;24,4926297799615;22;0;0;1;1;0;0;98;0;49;0;23,4427930539872;23;0;1;1;0;0;0;81;33;80;22;17;0;0;0;1;0;0;0;0;1;0;1;1;35193,94512772
06.03.2025 15:30:00,000;24,321726126896;22;0;0;1;1;0;0;98;0;49;0;23,4427930539872;23;0;1;1;0;0;0;80;0;80;0;17,1000003814697;0;0;0;1;0;0;0;0;1;0;1;1;27016,2053285318
06.03.2025 16:00:00,000;24,1874446852016;22;0;0;1;1;0;0;98;0;49;0;23,3817560350352;23;0;1;1;0;0;0;80;0;80;0;15,8999996185303;0;0;0;1;0;0;0;0;1;0;1;1;18226,8745994446
06.03.2025 16:30:00,000;24,1142002624592;22;0;0;1;1;0;0;98;0;49;0;23,3817560350352;23;0;1;1;0;0;0;80;0;80;0;14,1000003814697;0;0;0;1;0;0;0;0;1;0;1;1;3955,19882808924
06.03.2025 17:00:00,000;23,9188818018128;22;0;0;1;1;0;0;98;0;49;0;23,2108523819697;23;0;1;1;0;0;0;80;0;80;0;11,3999996185303;0;0;0;1;0;0;0;0;1;0;0;1;2343,82152775658
06.03.2025 17:30:00,000;23,6991485335856;22;0;0;1;1;0;0;98;0;49;0;23,0765709402753;23;0;1;1;0;0;0;0;0;1;0;10,1000003814697;0;0;0;1;0;0;0;0;1;0;0;0;615,253151036103
06.03.2025 18:00:00,000;23,5404522843104;22;0;0;1;1;0;0;98;0;49;0;22,9422894985809;23;0;1;1;0;0;0;78;0;79;0;9,5;0;0;0;1;0;0;0;0;1;0;0;1;175,786614581744
06.03.2025 18:30:00,000;23,5770744956816;22;0;0;1;1;0;0;98;0;49;0;23,2230597857601;23;0;1;1;0;0;0;0;0;0;0;8,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
06.03.2025 19:00:00,000;23,5770744956816;22;0;0;1;1;0;0;98;0;49;0;23,2352671895505;23;0;1;1;0;0;0;0;0;0;0;7,30000019073486;0;0;0;1;0;0;0;0;1;0;0;1;146,488845484787
06.03.2025 19:30:00,000;23,5038300729392;22;0;0;1;1;0;0;98;0;49;0;23,2352671895505;23;0;1;1;0;0;0;0;0;0;0;8,10000038146973;0;0;0;1;0;0;0;0;1;0;0;1;146,488845484787
06.03.2025 20:00:00,000;23,4427930539872;22;0;0;1;1;0;0;98;0;49;0;23,1498153630177;23;0;1;1;0;0;0;0;0;0;0;5,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 20:30:00,000;23,3573412274545;22;0;0;1;1;0;0;98;0;49;0;23,0643635364849;23;0;1;1;0;0;0;0;0;0;0;5,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 21:00:00,000;23,2840968047121;22;0;0;1;1;0;0;98;0;49;0;23,0155339213233;23;0;1;1;0;0;0;0;0;0;0;4,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
06.03.2025 21:30:00,000;23,2352671895505;22;0;0;1;1;0;0;98;0;49;0;22,9789117099521;23;0;1;1;0;0;0;0;0;0;0;4,40000009536743;0;0;0;1;0;0;0;0;1;0;1;1;146,488845484787
06.03.2025 22:00:00,000;23,1498153630177;22;0;0;1;1;0;0;98;0;49;0;22,9667043061617;23;0;1;1;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 22:30:00,000;23,0887783440657;22;0;0;1;1;0;0;98;0;49;0;22,8812524796289;23;0;1;1;0;0;0;0;0;0;0;4,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 23:00:00,000;23,0399487289041;22;0;0;1;1;0;0;98;0;49;0;22,8080080568865;23;0;1;1;0;0;0;0;0;0;0;8,60000038146973;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
06.03.2025 23:30:00,000;22,9789117099521;22;0;0;1;1;0;0;98;0;49;0;22,7958006530961;23;0;1;1;0;0;0;0;0;0;0;8,89999961853027;0;103,439951761882;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 00:00:00,000;22,9544969023713;22;0;0;1;1;0;0;98;0;49;0;22,7958006530961;23;0;1;1;0;0;0;0;0;0;0;8,60000038146973;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
07.03.2025 00:30:00,000;22,9178746910001;22;0;0;1;1;0;0;98;0;49;0;22,7835932493057;23;0;1;1;0;0;0;0;0;0;0;8,30000019073486;0;286,014886322022;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 01:00:00,000;22,8568376720481;22;0;0;1;1;0;0;98;0;49;0;22,8446302682577;23;0;1;1;0;0;0;0;0;0;0;8,39999961853027;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 01:30:00,000;22,7958006530961;22;0;0;1;1;0;0;98;0;49;0;22,8446302682577;23;0;1;1;0;0;0;0;0;0;0;8,39999961853027;0;78,2224261093138;0;1;0;0;0;0;1;0;0;0;175,786614581744
07.03.2025 02:00:00,000;22,8202154606769;22;0;0;1;1;0;0;98;0;49;0;22,8202154606769;23;0;1;1;0;0;0;0;0;0;0;7,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 02:30:00,000;22,7835932493057;22;0;0;1;1;0;0;98;0;49;0;22,9422894985809;23;0;1;1;0;0;0;0;0;0;0;7,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
07.03.2025 03:00:00,000;22,7591784417249;22;0;0;1;1;0;0;98;0;49;0;22,7713858455153;23;0;1;1;0;0;0;0;0;0;0;7,5;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 03:30:00,000;22,7225562303537;22;0;0;1;1;0;0;98;0;49;0;22,8690450758385;23;0;1;1;0;0;0;0;0;0;0;7,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
07.03.2025 04:00:00,000;22,6981414227729;22;0;0;1;1;0;0;98;0;49;0;22,8202154606769;23;0;1;1;0;0;0;0;0;0;0;6,90000009536743;0;120,383441555447;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 04:30:00,000;22,6981414227729;22;0;0;1;1;0;0;98;0;49;0;22,7958006530961;23;0;1;1;0;0;0;0;0;0;0;6,40000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 05:00:00,000;22,6493118076113;22;0;0;1;1;0;0;98;0;49;0;22,8446302682577;23;0;1;1;0;0;0;0;0;0;0;6,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 05:30:00,000;22,6004821924497;22;0;0;1;1;0;0;98;0;49;0;22,9422894985809;23;0;1;1;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
07.03.2025 06:00:00,000;22,3441267128513;22;0;0;1;1;0;0;98;0;49;0;22,6126895962401;23;0;1;1;0;0;0;80;0;80;0;5,09999990463257;0;66,384116119385;0;1;0;0;0;0;1;0;1;1;292,977690969573
07.03.2025 06:30:00,000;22,1243934446242;22;0;0;1;1;0;0;98;0;49;0;22,5760673848689;23;0;1;1;0;0;0;0;11;0;0;5,30000019073486;0;32,264746262868;0;1;0;0;0;0;1;0;0;0;2285,22598956267
07.03.2025 07:00:00,000;22,0145268105106;22;0;0;1;1;0;0;98;0;49;0;22,5882747886593;23;0;1;1;0;0;0;80;0;80;0;5,5;0;35,4241063690187;0;1;0;0;0;0;1;0;0;1;7383,03781243324
07.03.2025 07:30:00,000;22,087771233253;22;0;0;1;1;0;0;98;0;49;0;22,6371044038209;23;0;1;1;0;0;0;80;0;80;0;6,40000009536743;0;31,1996140001086;0;1;0;0;0;0;1;0;1;1;14824,6711630604
07.03.2025 08:00:00,000;22,1610156559954;22;0;0;1;1;0;0;98;0;49;0;22,8080080568865;23;0;1;1;0;0;0;81;56;81;56;7;0;18,2158591999478;0;1;0;0;0;0;1;0;0;1;22709,433271279
07.03.2025 08:30:00,000;22,3563341166417;22;0;0;1;1;0;0;98;0;49;0;22,8934598834193;23;0;1;1;0;0;0;82;100;82;100;8,30000019073486;0;0;0;1;0;0;0;0;1;0;0;1;30828,5775322733
07.03.2025 09:00:00,000;22,6493118076113;22;0;0;1;1;0;0;98;0;49;0;22,8446302682577;23;0;1;1;0;0;0;82;100;82;100;8,80000019073486;0;0;0;1;0;0;0;0;1;0;1;1;38592,486342967
07.03.2025 09:30:00,000;23,0033265175329;22;0;0;1;1;0;0;98;0;49;0;22,9544969023713;23;0;1;1;0;0;0;82;100;82;100;10,1000003814697;0;0;0;1;0;0;0;0;1;0;1;1;45510,4220709861
07.03.2025 10:00:00,000;23,3207190160833;22;0;0;1;1;0;0;98;0;49;0;22,9667043061617;23;0;1;1;0;0;0;82;100;82;100;11,1999998092651;0;0;0;1;0;0;0;0;1;0;1;1;51604,3580431532
07.03.2025 10:30:00,000;23,5038300729392;22;0;0;1;1;0;0;98;0;49;0;23,0521561326945;23;0;1;1;0;0;0;82;100;82;100;12,6999998092651;0;0;0;1;0;0;0;0;1;0;1;1;56877,9564806055
07.03.2025 11:00:00,000;23,7357707449568;22;0;0;1;1;0;0;98;0;49;0;23,1131931516465;23;0;1;1;0;0;0;82;100;82;100;13,6000003814697;0;0;0;1;0;0;0;0;1;0;1;1;60748,924222541
